Competition ID,Participant Type,Successful Submission Count,User_ID,Created At time,Created At Year,Created At Month,Created At Day_of_month
ID_XDNX,1,,ID_7OD8E6LT,06:35.5,1,11,5
ID_6E1C,1,,ID_7OD8E6LT,03:51.4,1,11,5
ID_FZ48,1,,ID_5HHCAEUI,31:31.8,1,11,21
ID_WOVD,1,,ID_UPIDWS5C,13:24.0,1,11,18
ID_J5IZ,1,,ID_HJHVL7NI,15:30.2,1,11,18
ID_WOVD,1,,ID_2WG544Q9,14:50.7,1,11,18
ID_KHED,1,,ID_4T865L3C,24:17.0,1,11,18
ID_KESL,1,count 6,ID_LQ8L2OHL,48:12.4,1,11,9
ID_W18I,1,,ID_Y2C3Q3JC,55:04.7,1,11,7
ID_9BU8,1,,ID_RVNQ6VEF,55:17.5,1,11,18
ID_HGJN,1,,ID_ISU6HV93,24:13.9,1,11,26
ID_WPP3,1,,ID_LIQQYWF6,23:45.6,1,11,7
ID_ZN92,1,count 10,ID_LIQQYWF6,23:45.6,1,11,7
ID_WOVD,1,,ID_U6M26GV7,56:37.1,1,11,27
ID_WOVD,1,,ID_HOG4G58N,53:39.9,1,11,22
ID_WOVD,1,,ID_H0E5WXH5,54:02.9,1,11,22
ID_WOVD,1,,ID_TDJDX1B6,47:48.0,1,11,7
ID_J883,1,,ID_1ALZSP7O,17:28.6,1,11,11
ID_M3G0,1,,ID_5S3D2OZQ,35:21.8,1,11,23
ID_GWL0,1,,ID_9LPAHPT4,53:10.7,1,11,27
ID_GWL0,1,,ID_LF1W526D,20:27.1,1,11,25
ID_GWL0,1,,ID_ZM7QWJRP,22:16.1,1,11,25
ID_GWL0,1,,ID_8FHIQPP3,53:23.3,1,11,27
ID_GWL0,1,,ID_PHH1YRN3,53:50.2,1,11,27
ID_M3G0,1,count 10,ID_ME2TU30R,31:19.4,1,11,5
ID_GWL0,1,,ID_EVP6H5HY,54:07.1,1,11,27
ID_540G,1,,ID_61BSLYM0,35:50.6,1,11,22
ID_GWL0,1,,ID_A3JI56QR,56:37.6,1,11,27
ID_GWL0,1,,ID_59Q6QFAU,59:54.3,1,11,27
ID_GWL0,1,,ID_85CGZ8XI,57:50.4,1,11,27
ID_GWL0,1,,ID_9265BWK4,02:52.0,1,11,27
ID_GWL0,1,,ID_AMSPPBWJ,03:11.4,1,11,27
ID_GWL0,1,,ID_PUTAWFAR,08:15.6,1,11,27
ID_6E1C,1,,ID_V35XYXEW,54:17.4,1,11,11
ID_GWL0,1,,ID_AIPSTXGT,10:41.8,1,11,27
ID_GWL0,1,,ID_0IDYQ8MX,21:20.8,1,11,25
ID_WPP3,1,,ID_83LIXS51,45:22.8,1,11,24
ID_ZN92,1,count 7,ID_83LIXS51,45:22.8,1,11,24
ID_AL6C,1,,ID_6NJ7BAMO,33:55.4,1,11,30
ID_0SN1,1,,ID_27AIAXOK,34:39.7,1,11,24
ID_PDKH,1,,ID_SR23OAFU,09:47.1,1,11,30
ID_WOVD,1,count 10,ID_VYOAO2CK,44:21.9,1,11,29
ID_BARV,1,,ID_1Q4AIQ4V,46:16.1,1,11,12
ID_DD5S,1,,ID_BMLEFHXZ,58:06.3,1,11,24
ID_WOVD,1,count 10,ID_4DBAVTOH,42:51.2,1,11,29
ID_8SHD,1,,ID_O5S9YHXW,58:14.9,1,11,19
ID_Y4Y2,1,,ID_O5S9YHXW,04:58.8,1,11,19
ID_GWL0,1,,ID_QTO9LRNE,15:43.7,1,11,27
ID_GWL0,1,,ID_UFDM6WC3,17:05.7,1,11,27
ID_GWL0,1,,ID_7FFOQW2D,19:46.3,1,11,27
ID_GWL0,1,,ID_CIV6MR2N,26:05.2,1,11,27
ID_GWL0,1,,ID_42NMV3L4,21:22.5,1,11,27
ID_GWL0,1,,ID_F4UWN24D,26:25.3,1,11,27
ID_3AG0,1,,ID_RGO00UFY,58:41.1,1,11,24
ID_GWL0,1,,ID_AXKDF0EV,27:05.2,1,11,27
ID_WOVD,1,,ID_M95WQORV,02:24.4,1,11,18
ID_540G,1,,ID_27H57ZA1,16:03.7,1,11,8
ID_9BU8,1,,ID_NPGOT5MN,57:50.0,1,11,19
ID_CNBR,1,,ID_6RPFZR7I,38:13.8,1,11,17
ID_GWL0,1,,ID_EO4UN1TC,28:57.9,1,11,27
ID_GWL0,1,,ID_2T5Q6GAV,28:59.9,1,11,27
ID_GWL0,1,,ID_9YNEPE8H,29:13.8,1,11,27
ID_GWL0,1,,ID_54U353JH,29:22.8,1,11,27
ID_GWL0,1,,ID_Z8E4L4PX,29:27.3,1,11,27
ID_GWL0,1,,ID_4ZZOMQKJ,29:27.5,1,11,27
ID_GWL0,1,,ID_NBIWGBHW,29:43.5,1,11,27
ID_GWL0,1,,ID_8V25UMGA,29:44.5,1,11,27
ID_GWL0,1,,ID_A4YQQ15Y,31:13.9,1,11,27
ID_GWL0,1,,ID_BO98JDT6,31:30.4,1,11,27
ID_GWL0,1,,ID_HU8ZPWCZ,31:38.8,1,11,27
ID_GWL0,1,,ID_165MU6F1,40:49.7,1,11,27
ID_VGMZ,1,,ID_FIJ3BL8J,36:09.9,1,11,19
ID_GWL0,1,,ID_HA1PQ9X2,40:53.0,1,11,27
ID_GWL0,1,,ID_9E6I6O3J,48:34.5,1,11,27
ID_GWL0,1,,ID_1A9Y6V5G,42:59.0,1,11,27
ID_WOVD,1,count 6,ID_RSJ1G6CI,24:07.3,1,11,27
ID_WOVD,1,,ID_K7GNTY14,34:09.6,1,11,18
ID_WOVD,1,,ID_8SQXXZAM,34:11.9,1,11,18
ID_WOVD,1,,ID_4QWPSI3Y,54:10.9,1,11,22
ID_PDKH,1,,ID_I9O6UUE7,31:14.8,1,11,17
ID_1CTF,1,,ID_I9O6UUE7,51:28.9,1,11,17
ID_WOVD,1,,ID_9ASZXP91,21:07.7,1,11,29
ID_PDKH,1,,ID_IXQAMDCO,52:39.5,1,11,25
ID_WOVD,1,,ID_5NPLLRLP,42:44.4,1,11,18
ID_Y4Y2,1,,ID_5XDW113K,32:59.2,1,11,19
ID_WOVD,1,,ID_G90KYMLT,32:56.5,1,11,18
ID_M3G0,1,,ID_7J7TTNOM,48:21.1,1,11,1
ID_DD5S,1,,ID_AMEUF3HV,25:23.1,1,11,27
ID_WOVD,1,,ID_22FDRSD5,32:12.1,1,11,22
ID_PDKH,1,,ID_QNBN4C7D,40:48.2,1,11,29
ID_YDM3,1,,ID_GJPLMAHC,26:39.6,1,11,13
ID_YDM3,1,,ID_ENBXLQIN,02:56.8,1,11,22
ID_YDM3,1,,ID_JYT9L5X5,15:07.7,1,11,17
ID_WPP3,1,,ID_JA4M16S3,17:10.2,1,11,8
ID_1CTF,1,,ID_C4EBYS95,25:06.1,1,11,9
ID_GWL0,1,,ID_51RLOFYL,21:15.2,1,11,25
ID_GWL0,1,,ID_ACL1D04D,20:19.7,1,11,25
ID_YDM3,1,,ID_22P8F034,44:40.7,1,11,21
ID_1CTF,1,,ID_BEZ3EIKD,39:25.3,1,11,10
ID_AL6C,1,,ID_340JJ7SU,43:19.1,1,11,1
ID_WOVD,1,,ID_0S45E93I,27:01.5,1,11,26
ID_HGJN,1,,ID_9R2HB9YQ,14:41.7,1,11,29
ID_PDKH,1,count 10,ID_XS8S5TWZ,01:26.7,1,11,21
ID_540G,1,,ID_J1DNV3PX,27:04.6,1,11,20
ID_6E1C,1,,ID_PJR029EK,56:58.2,1,11,13
ID_1CTF,1,,ID_B67TOJX4,58:22.3,1,11,11
ID_F7QD,1,,ID_Z759BCS3,25:33.2,1,11,13
ID_1CTF,1,,ID_8NWQXK55,53:28.8,1,11,18
ID_F7QD,1,,ID_0GGZQLI0,15:08.6,1,11,4
ID_BARV,1,,ID_9LO9L5QC,44:17.5,1,11,12
ID_BARV,1,,ID_AXKB3ECK,00:13.5,1,11,19
ID_DD5S,1,,ID_62NOGPU0,48:36.6,1,11,9
ID_WOVD,1,,ID_9ZZYQMJE,20:58.5,1,11,29
ID_WOVD,1,,ID_FPSQ0PB4,57:30.2,1,11,29
ID_1CTF,1,,ID_0YZE190Y,34:25.5,1,11,13
ID_1CTF,1,,ID_ZAGPEMXZ,26:46.7,1,11,12
ID_1CTF,1,,ID_Y9H2QV5J,32:44.9,1,11,25
ID_IV5D,1,count 10,ID_5TNAPK5L,50:49.2,1,11,22
ID_IV5D,1,count 6,ID_YTOZTU7O,39:30.5,1,11,22
ID_IV5D,1,,ID_VIEHSJNW,23:05.9,1,11,22
ID_IV5D,1,,ID_CHJGXTO0,12:20.7,1,11,22
ID_IV5D,1,,ID_07MLJXQM,03:28.0,1,11,22
ID_IV5D,1,,ID_5UY3KZDB,23:41.3,1,11,22
ID_IV5D,1,,ID_RJZ53JA4,42:30.3,1,11,22
ID_IV5D,1,,ID_Y3AMCXRC,27:29.5,1,11,23
ID_IV5D,1,count 10,ID_655QXHXX,23:14.1,1,11,22
ID_I9BN,1,,ID_40G01FGV,06:55.9,1,12,17
ID_PDKH,1,count 10,ID_40G01FGV,24:04.2,1,12,6
ID_OP12,1,,ID_1MGGWRD2,48:48.1,1,12,3
ID_F5JG,1,,ID_WYKZNTAI,28:46.8,1,12,16
ID_FCRM,1,count 10,ID_WYKZNTAI,33:25.1,1,12,16
ID_IQLI,1,,ID_ZZJKFBR5,41:46.6,1,12,8
ID_IVH9,1,,ID_RVHUZ9DP,20:32.3,1,12,29
ID_GR92,1,,ID_RVHUZ9DP,16:54.6,1,12,29
ID_F7QD,1,count 10,ID_RVHUZ9DP,31:18.3,1,12,27
ID_528W,1,count 10,ID_RVHUZ9DP,39:57.0,1,12,28
ID_NKJR,1,,ID_RVHUZ9DP,20:32.3,1,12,29
ID_V0FX,1,,ID_E6HQP9A1,48:52.9,1,12,26
ID_WOVD,1,,ID_61VNUXNX,38:30.8,1,12,12
ID_AL6C,1,,ID_R48FY71V,34:06.2,1,12,30
ID_6E1C,1,,ID_F3H14MQ7,27:46.2,1,12,30
ID_528W,1,,ID_F3H14MQ7,41:08.5,1,12,30
ID_528W,1,,ID_GRK0PY5B,53:03.6,1,12,27
ID_PDKH,1,count 10,ID_ZHR6NCSJ,57:29.4,1,12,18
ID_GR92,1,,ID_ZHR6NCSJ,42:00.8,1,12,28
ID_I9BN,1,count 9,ID_ZHR6NCSJ,48:16.1,1,12,18
ID_XDNX,1,count 10,ID_ZHR6NCSJ,19:58.8,1,12,30
ID_51ZG,1,,ID_ZHR6NCSJ,38:06.6,1,12,30
ID_540G,1,,ID_0DB41K6U,35:59.1,1,12,20
ID_PDKH,1,count 10,ID_PQUS7VW7,50:40.3,1,12,13
ID_MN35,1,,ID_YQ8VI3OB,49:36.5,1,12,25
ID_PDKH,1,,ID_JNZQMMX0,38:38.1,1,12,26
ID_AS79,1,count 10,ID_JNZQMMX0,36:01.9,1,12,20
ID_528W,1,count 10,ID_JNZQMMX0,34:10.2,1,12,27
ID_528W,1,,ID_JFV79U93,42:15.9,1,12,27
ID_PH4T,1,,ID_2N6H7X6I,37:10.4,1,12,17
ID_528W,1,count 10,ID_WKE4ZMZH,40:17.1,1,12,28
ID_PDKH,1,,ID_G23UREIF,12:46.1,1,12,2
ID_GR92,1,count 10,ID_G23UREIF,20:04.7,1,12,27
ID_XDNX,1,,ID_G23UREIF,47:20.0,1,12,2
ID_PJZC,1,,ID_G23UREIF,13:45.4,1,12,2
ID_PH4T,1,,ID_G23UREIF,58:13.4,1,12,10
ID_AL6C,1,count 10,ID_G23UREIF,32:37.8,1,12,1
ID_528W,1,count 3,ID_G23UREIF,54:10.1,1,12,29
ID_I9BN,1,count 10,ID_G23UREIF,09:45.0,1,12,15
ID_F7QD,1,count 6,ID_G23UREIF,50:45.8,1,12,4
ID_PDKH,1,,ID_H0IR2B9W,23:22.5,1,12,11
ID_AL6C,1,,ID_L0X1Z9JL,31:41.5,1,12,13
ID_528W,1,,ID_L0X1Z9JL,07:45.0,1,12,28
ID_BARV,1,,ID_W3DQJBSX,40:30.5,1,12,17
ID_PDKH,1,,ID_ZK59XAJ8,44:32.2,1,12,13
ID_I9BN,1,,ID_ZK59XAJ8,38:53.4,1,12,13
ID_J883,1,,ID_W1DZOJ6M,04:55.7,1,12,23
ID_AS79,1,,ID_W1DZOJ6M,37:14.6,1,12,20
ID_528W,1,count 10,ID_W1DZOJ6M,41:59.0,1,12,28
ID_L3EB,1,,ID_BE3KE44X,41:25.0,1,12,12
ID_6IDY,1,,ID_MTJ41FBM,44:05.5,1,12,9
ID_AL6C,1,,ID_MTJ41FBM,43:21.5,1,12,9
ID_PJZC,1,,ID_MTJ41FBM,43:37.4,1,12,9
ID_PDKH,1,,ID_MTJ41FBM,40:19.2,1,12,9
ID_F7QD,1,count 10,ID_XY1PF9IF,27:57.6,1,12,13
ID_NKJR,1,,ID_TOE3BT72,14:34.1,1,12,7
ID_IVH9,1,,ID_TOE3BT72,14:34.1,1,12,7
ID_WOVD,1,,ID_TOE3BT72,17:37.4,1,12,5
ID_528W,1,,ID_XFV4D95O,07:35.6,1,12,28
ID_NKJR,1,,ID_2F218EUV,46:04.6,1,12,14
ID_IVH9,1,,ID_2F218EUV,46:04.6,1,12,14
ID_540G,1,,ID_2F218EUV,01:14.4,1,12,16
ID_528W,1,count 10,ID_2F218EUV,32:06.1,1,12,27
ID_AL6C,1,count 10,ID_QXX2M5VT,42:50.5,1,12,13
ID_NKJR,1,,ID_E2WX19OP,17:16.8,1,12,12
ID_J883,1,,ID_E2WX19OP,31:21.5,1,12,12
ID_IVH9,1,,ID_E2WX19OP,17:16.8,1,12,12
ID_9BU8,1,,ID_I6YCXA81,21:37.5,1,12,27
ID_MN35,1,,ID_7MMC6AIL,15:39.5,1,12,8
ID_CVUS,1,,ID_695FGT57,32:57.0,1,12,28
ID_528W,1,count 10,ID_695FGT57,04:56.2,1,12,28
ID_GR92,1,count 10,ID_695FGT57,35:06.3,1,12,29
ID_M3G0,1,,ID_6Q7R45LU,52:27.9,1,12,9
ID_1CTF,1,,ID_6Q7R45LU,44:55.5,1,12,9
ID_PB3Q,1,,ID_2D87FL7J,27:58.0,1,12,13
ID_540G,1,,ID_2D87FL7J,30:31.3,1,12,10
ID_528W,1,count 3,ID_2D87FL7J,43:09.2,1,12,27
ID_6E1C,1,,ID_2D87FL7J,35:07.9,1,12,16
ID_528W,1,,ID_VJ49T0UI,44:37.5,1,12,28
ID_GR92,1,,ID_VJ49T0UI,57:04.2,1,12,29
ID_M3G0,1,,ID_JW1IC3RE,39:40.8,1,12,14
ID_540G,1,,ID_JW1IC3RE,46:35.5,1,12,14
ID_528W,1,,ID_UUSRFKUL,11:34.1,1,12,27
ID_528W,1,count 10,ID_LEDGRJ9V,36:34.2,1,12,29
ID_GR92,1,,ID_77TAD9LB,49:26.5,1,12,29
ID_M3G0,1,,ID_J02LSAUY,45:50.3,1,12,25
ID_PB3Q,1,,ID_QE6EMWLH,39:24.4,1,12,12
ID_F7QD,1,,ID_QE6EMWLH,52:35.2,1,12,14
ID_AL6C,1,,ID_QE6EMWLH,01:24.3,1,12,9
ID_1CTF,1,,ID_QE6EMWLH,02:11.1,1,12,9
ID_F7QD,1,count 10,ID_HQFIHM1J,42:55.4,1,12,31
ID_528W,1,count 10,ID_PROILWVY,07:39.4,1,12,28
ID_528W,1,,ID_2GTRNJ43,04:26.5,1,12,27
ID_PDKH,1,,ID_4856WUKZ,27:00.5,1,12,15
ID_BARV,1,,ID_UN3CHKJZ,13:27.4,1,12,19
ID_J883,1,,ID_5JXQNZU9,54:27.9,1,12,23
ID_YDM3,1,,ID_MIJHOOWM,27:40.3,1,12,14
ID_528W,1,,ID_BCZJIHNV,50:40.5,1,12,31
ID_WOVD,1,,ID_VJRCK708,25:34.2,1,12,8
ID_528W,1,count 10,ID_T9RAQY4T,31:14.1,1,12,28
ID_J883,1,,ID_Y9KOVJSL,44:59.6,1,12,28
ID_528W,1,,ID_POJKT5FT,56:29.9,1,12,30
ID_I9BN,1,,ID_POJKT5FT,27:10.7,1,12,17
ID_PDKH,1,,ID_POJKT5FT,26:16.3,1,12,17
ID_AL6C,1,,ID_WXIO8176,27:29.2,1,12,7
ID_528W,1,,ID_WXIO8176,55:35.1,1,12,28
ID_WOVD,1,count 10,ID_LYQKRVUE,12:51.9,1,12,25
ID_528W,1,count 10,ID_LYQKRVUE,25:15.7,1,12,27
ID_WOVD,1,,ID_4KH00NH4,43:16.8,1,12,25
ID_D242,1,,ID_29Z4T75G,45:31.0,1,12,27
ID_1CTF,1,,ID_29Z4T75G,45:31.0,1,12,27
ID_V0FX,1,,ID_TBH4HI38,37:56.9,1,12,28
ID_540G,1,,ID_TBH4HI38,25:52.1,1,12,28
ID_I9BN,1,,ID_VO7AHXX3,22:12.3,1,12,20
ID_PDKH,1,,ID_VO7AHXX3,46:29.3,1,12,6
ID_528W,1,,ID_KLQIYWAF,45:23.3,1,12,31
ID_IQLI,1,,ID_AQ02K9YA,11:56.0,1,12,6
ID_PB3Q,1,,ID_FZZ26VCJ,11:29.0,1,12,11
ID_540G,1,,ID_FZZ26VCJ,06:19.5,1,12,11
ID_6E1C,1,,ID_FZZ26VCJ,15:00.0,1,12,11
ID_F7QD,1,,ID_FZZ26VCJ,13:33.1,1,12,11
ID_540G,1,count 10,ID_RZO9Y3AM,48:10.2,1,12,27
ID_528W,1,count 10,ID_RZO9Y3AM,13:09.2,1,12,28
ID_528W,1,,ID_ZDAVDH08,56:13.4,1,12,27
ID_GR92,1,,ID_ZDAVDH08,15:09.5,1,12,27
ID_AL6C,1,,ID_ZDAVDH08,16:23.4,1,12,27
ID_PDKH,1,,ID_ZDAVDH08,23:50.1,1,12,27
ID_I9BN,1,,ID_ZDAVDH08,31:31.9,1,12,31
ID_IQLI,1,,ID_D3W80U4F,24:00.6,1,12,6
ID_I9BN,1,,ID_T4S2FOOL,17:07.1,1,12,21
ID_AS79,1,,ID_HUC8FOWW,49:24.7,1,12,17
ID_WOVD,1,,ID_JL3W16PN,32:43.5,1,12,25
ID_528W,1,count 10,ID_JL3W16PN,06:46.8,1,12,27
ID_WOVD,1,,ID_KQ9JASCD,33:49.9,1,12,25
ID_IVH9,1,,ID_ZH2JCN29,44:34.0,1,12,8
ID_AS79,1,,ID_ZH2JCN29,35:00.2,1,12,20
ID_I9BN,1,,ID_ZH2JCN29,14:40.6,1,12,13
ID_540G,1,count 10,ID_ZH2JCN29,50:20.0,1,12,9
ID_1CTF,1,,ID_ZH2JCN29,16:13.2,1,12,8
ID_G5IQ,1,,ID_ZH2JCN29,06:27.9,1,12,8
ID_NKJR,1,,ID_ZH2JCN29,44:34.0,1,12,8
ID_528W,1,count 3,ID_ZH2JCN29,47:31.4,1,12,27
ID_528W,1,count 10,ID_IAUY2U34,04:28.8,1,12,27
ID_528W,1,,ID_BD8Y7UHH,22:52.5,1,12,27
ID_D3SA,1,,ID_JBRDRGUM,25:40.4,1,12,17
ID_6E1C,1,,ID_JBRDRGUM,25:40.5,1,12,17
ID_WPP3,1,,ID_JBRDRGUM,15:29.5,1,12,16
ID_ZN92,1,,ID_JBRDRGUM,15:29.4,1,12,16
ID_NKJR,1,,ID_UWQ0SJOE,29:19.9,1,12,22
ID_IVH9,1,,ID_UWQ0SJOE,29:19.9,1,12,22
ID_AL6C,1,,ID_UWQ0SJOE,27:48.2,1,12,22
ID_F7QD,1,,ID_QIOQUKUO,31:32.2,1,12,4
ID_6E1C,1,,ID_QIOQUKUO,28:45.8,1,12,4
ID_528W,1,,ID_S713GRTM,45:32.8,1,12,30
ID_IQLI,1,,ID_B34Z7UNN,36:57.5,1,12,12
ID_FCRM,1,,ID_WLU87F8J,22:29.8,1,12,18
ID_F5JG,1,,ID_WLU87F8J,22:29.8,1,12,18
ID_GR92,1,,ID_0RFMRFKQ,59:50.3,1,12,28
ID_N5MO,1,,ID_T753N0JV,29:46.4,1,12,16
ID_8SHD,1,,ID_6ROZVPVE,08:23.9,1,12,27
ID_PH4T,1,,ID_R9QMVA0T,14:30.2,1,12,17
ID_I9BN,1,count 10,ID_UCH8W041,15:38.5,1,12,21
ID_PDKH,1,count 10,ID_UCH8W041,55:36.0,1,12,6
ID_J883,1,,ID_3WDSMX58,03:03.2,1,12,23
ID_AL6C,1,,ID_3WDSMX58,41:03.7,1,12,7
ID_PDKH,1,,ID_WSP74LC3,06:31.6,1,12,19
ID_GR92,1,,ID_GOVT2XJL,59:10.9,1,12,27
ID_I9BN,1,count 6,ID_GOVT2XJL,53:51.3,1,12,14
ID_GR92,1,count 10,ID_V41J01P1,52:28.6,1,12,30
ID_I9BN,1,,ID_V41J01P1,53:02.4,1,12,30
ID_PJZC,1,,ID_UOVVH45A,02:39.5,1,12,21
ID_PDKH,1,,ID_UOVVH45A,03:48.2,1,12,21
ID_AL6C,1,count 10,ID_FAPUMX3V,32:33.0,1,12,29
ID_528W,1,,ID_WOUV6BPC,33:12.0,1,12,27
ID_528W,1,,ID_TSQDJSLQ,56:31.7,1,12,28
ID_528W,1,count 10,ID_EPP97AH1,00:25.0,1,12,30
ID_528W,1,,ID_SL91MUUV,27:47.6,1,12,28
ID_WOVD,1,,ID_58RN57JT,33:22.2,1,12,20
ID_NKJR,1,,ID_58RN57JT,22:41.8,1,12,29
ID_IVH9,1,,ID_58RN57JT,22:41.8,1,12,29
ID_GR92,1,count 9,ID_58RN57JT,09:20.2,1,12,29
ID_WOVD,1,,ID_UHSFDFQW,33:31.0,1,12,15
ID_J883,1,,ID_UHSFDFQW,32:50.9,1,12,15
ID_PDKH,1,,ID_UHSFDFQW,47:06.6,1,12,15
ID_528W,1,,ID_ZK2AVROW,15:31.9,1,12,28
ID_PDKH,1,,ID_ZK2AVROW,10:55.7,1,12,28
ID_GR92,1,,ID_ZK2AVROW,10:29.9,1,12,28
ID_I9BN,1,,ID_ZK2AVROW,13:16.9,1,12,28
ID_JX23,1,,ID_ZK2AVROW,13:51.5,1,12,28
ID_FM77,1,,ID_HYWMRUFK,41:41.9,1,12,13
ID_AS79,1,count 10,ID_1VGQ3MN0,15:45.5,1,12,20
ID_528W,1,count 10,ID_1VGQ3MN0,43:39.5,1,12,27
ID_6E1C,1,,ID_RGN2RK66,06:43.0,1,12,7
ID_1CTF,1,,ID_PHP5WNM9,06:35.5,1,12,5
ID_IQLI,1,,ID_PJSS4QAE,44:07.3,1,12,12
ID_528W,1,count 10,ID_DVBDWC5H,27:19.5,1,12,28
ID_540G,1,,ID_DVBDWC5H,33:15.4,1,12,20
ID_AL6C,1,,ID_DVBDWC5H,33:51.6,1,12,22
ID_V0FX,1,,ID_DVBDWC5H,38:38.6,1,12,22
ID_528W,1,,ID_U7U5M8F9,50:08.3,1,12,27
ID_XDNX,1,,ID_AQIBV924,15:38.8,1,12,29
ID_I9BN,1,count 10,ID_CEDNKSVV,29:10.0,1,12,13
ID_J883,1,,ID_EHPB0H1K,31:36.4,1,12,11
ID_IVH9,1,,ID_EHPB0H1K,46:56.1,1,12,26
ID_WOVD,1,,ID_EHPB0H1K,45:20.7,1,12,27
ID_NKJR,1,count 10,ID_EHPB0H1K,46:56.1,1,12,26
ID_AS79,1,count 10,ID_WPWX9JIA,26:20.0,1,12,20
ID_528W,1,count 4,ID_WPWX9JIA,59:21.3,1,12,27
ID_I9BN,1,count 10,ID_JLAA97OM,31:10.2,1,12,18
ID_528W,1,count 10,ID_Z7OWAMH2,59:50.0,1,12,28
ID_CVUS,1,count 10,ID_Z7OWAMH2,12:11.7,1,12,28
ID_528W,1,count 6,ID_1IZ0GTAH,05:21.5,1,12,28
ID_GVGW,1,,ID_XKDVKXQ8,29:45.5,1,12,6
ID_AL6C,1,,ID_M6PS1YVD,59:07.0,1,12,25
ID_528W,1,count 10,ID_3U3JQT3W,04:29.1,1,12,29
ID_UILN,1,,ID_YJNDM3W1,36:17.6,1,12,28
ID_51ZG,1,,ID_YJNDM3W1,37:31.6,1,12,28
ID_528W,1,count 10,ID_PH6WCTJ3,39:57.1,1,12,27
ID_N5MO,1,,ID_U6B1W7Z9,24:28.6,1,12,16
ID_540G,1,count 10,ID_TC2B0O8F,11:07.8,1,12,13
ID_IQLI,1,,ID_3OORDMBK,47:19.7,1,12,9
ID_WOVD,1,,ID_4ZD6501E,11:10.8,1,12,11
ID_PDKH,1,count 10,ID_H5T8X91W,51:01.6,1,12,11
ID_ZN92,1,count 10,ID_SLSAWSP7,49:11.8,1,12,6
ID_WPP3,1,,ID_SLSAWSP7,49:11.8,1,12,6
ID_528W,1,count 10,ID_XYUF9G9Y,54:09.8,1,12,27
ID_PDKH,1,count 10,ID_XYUF9G9Y,01:14.5,1,12,27
ID_IVH9,1,,ID_J9NMAC6G,45:45.4,1,12,18
ID_PDKH,1,,ID_J9NMAC6G,45:39.2,1,12,18
ID_AL6C,1,,ID_J9NMAC6G,45:53.4,1,12,18
ID_NKJR,1,,ID_J9NMAC6G,45:45.4,1,12,18
ID_I9BN,1,,ID_J9NMAC6G,45:32.6,1,12,18
ID_F7QD,1,,ID_NC10SPR8,40:53.2,1,12,1
ID_WOVD,1,,ID_NC10SPR8,31:55.8,1,12,1
ID_IQLI,1,,ID_H9SAT1HE,03:56.0,1,12,8
ID_GWL0,1,,ID_41UB8TZR,21:11.6,1,12,1
ID_PDKH,1,,ID_K38K4I7M,32:28.5,1,12,27
ID_528W,1,,ID_O5XNDUHM,22:14.6,1,12,31
ID_IQLI,1,,ID_M1NR8YZ8,55:14.9,1,12,6
ID_GR92,1,,ID_OINT2293,29:25.1,1,12,29
ID_PDKH,1,,ID_OINT2293,54:20.5,1,12,28
ID_528W,1,,ID_OINT2293,17:13.0,1,12,28
ID_LFJT,1,,ID_B7VX0FBJ,47:00.4,1,12,19
ID_GR92,1,count 10,ID_TQM9E72F,45:02.7,1,12,29
ID_PDKH,1,,ID_TQM9E72F,30:13.9,1,12,17
ID_VGMZ,1,,ID_TQM9E72F,06:28.2,1,12,14
ID_540G,1,,ID_TQM9E72F,03:15.7,1,12,1
ID_528W,1,count 8,ID_TQM9E72F,51:05.7,1,12,29
ID_VGMZ,1,,ID_O4XVQN1X,06:57.7,1,12,5
ID_I9BN,1,,ID_O4XVQN1X,49:15.8,1,12,19
ID_RAP1,1,,ID_D20917P3,04:31.4,1,12,9
ID_1CTF,1,,ID_OJNUNVNC,16:29.4,1,12,6
ID_PDKH,1,,ID_3WCR1C21,44:24.8,1,12,17
ID_44CX,1,,ID_93SXJAU8,49:22.8,1,12,3
ID_9BU8,1,,ID_BKRQIBH8,16:19.0,1,12,8
ID_528W,1,count 10,ID_WIQA14K5,20:49.1,1,12,31
ID_528W,1,count 10,ID_FDVZK203,19:58.4,1,12,29
ID_WOVD,1,,ID_SVLEU0HC,38:09.0,1,12,25
ID_528W,1,,ID_1UQOFQ5K,23:52.4,1,12,29
ID_IVH9,1,,ID_HGNVHVC4,56:13.2,1,12,30
ID_NKJR,1,count 10,ID_HGNVHVC4,56:13.2,1,12,30
ID_6E1C,1,,ID_I2FZF38R,38:28.6,1,12,28
ID_D3SA,1,,ID_I2FZF38R,38:28.6,1,12,28
ID_I9BN,1,,ID_HWAO3KXZ,55:55.0,1,12,31
ID_528W,1,,ID_GB6D4ANI,36:57.1,1,12,27
ID_AS79,1,,ID_GB6D4ANI,37:59.4,1,12,20
ID_528W,1,count 10,ID_ZELO1E3N,20:37.4,1,12,30
ID_PB3Q,1,,ID_WOS0DS9R,15:40.0,1,12,28
ID_528W,1,count 10,ID_WOS0DS9R,10:58.3,1,12,27
ID_528W,1,,ID_S3E8T2W5,22:40.4,1,12,27
ID_J883,1,,ID_S7UB2GPJ,59:40.2,1,12,25
ID_WOVD,1,,ID_S7UB2GPJ,11:48.0,1,12,25
ID_6E1C,1,,ID_8N83BMUW,34:08.0,1,12,14
ID_528W,1,,ID_OG7NQYO4,35:35.2,1,12,27
